job_id,state,name,filename,size_mb,created
10057347,California,San_Jose_4_a,10057347_San_Jose_4_a_California_expanded_cel_cdl_report.zip,324.6167278289795,2025-12-23 18:11:09
10057347,California,San_Jose_4_a,10057347_San_Jose_4_a_California_pin_report.zip,1819.2296667099,2025-12-23 18:18:42
10057346,California,San_Jose_4_b,10057346_San_Jose_4_b_California_expanded_cel_cdl_report.zip,324.6177225112915,2025-12-23 18:11:10
10057346,California,San_Jose_4_b,10057346_San_Jose_4_b_California_pin_report.zip,1819.3678817749023,2025-12-23 18:18:00
10057241,California,San_Luis_Obispo,10057241_San_Luis_Obispo_California_pin_report.tsv.gz,467.5140037536621,2025-12-23 18:35:49
10057241,California,San_Luis_Obispo,10057241_San_Luis_Obispo_California_expanded_cel_cdl_report.zip,65.28290176391602,2025-12-23 18:35:28
10057293,California,San_Marcos,10057293_San_Marcos_California_expanded_cel_cdl_report.zip,151.21082592010498,2025-12-23 18:23:42
10057293,California,San_Marcos,10057293_San_Marcos_California_pin_report.tsv.gz,1250.5110082626343,2025-12-23 18:25:50
10057300,California,San_Mateo_a,10057300_San_Mateo_a_California_pin_report.tsv.gz,1045.1937370300293,2025-12-23 18:23:23
10057300,California,San_Mateo_a,10057300_San_Mateo_a_California_expanded_cel_cdl_report.zip,123.76298141479492,2025-12-23 18:22:22
10057299,California,San_Mateo_b,10057299_San_Mateo_b_California_expanded_cel_cdl_report.zip,123.76709175109863,2025-12-23 18:22:40
10057299,California,San_Mateo_b,10057299_San_Mateo_b_California_pin_report.tsv.gz,1047.1086864471436,2025-12-23 18:23:16
10057209,California,San_Ramon_a,10057209_San_Ramon_a_California_expanded_cel_cdl_report.zip,81.46432685852051,2025-12-23 18:43:42
10057209,California,San_Ramon_a,10057209_San_Ramon_a_California_pin_report.tsv.gz,615.5339632034302,2025-12-23 18:44:29
10057208,California,San_Ramon_b,10057208_San_Ramon_b_California_pin_report.tsv.gz,616.0343866348267,2025-12-23 18:45:12
10057208,California,San_Ramon_b,10057208_San_Ramon_b_California_expanded_cel_cdl_report.zip,81.45912265777588,2025-12-23 18:43:53
10057356,California,Santa_Ana,10057356_Santa_Ana_California_pin_report.zip,2080.7833223342896,2025-12-23 18:13:20
10057356,California,Santa_Ana,10057356_Santa_Ana_California_expanded_cel_cdl_report.zip,304.55674743652344,2025-12-23 18:08:18
10057197,California,Santa_Barbara,10057197_Santa_Barbara_California_pin_report.tsv.gz,912.3755331039429,2025-12-23 18:48:34
10057197,California,Santa_Barbara,10057197_Santa_Barbara_California_expanded_cel_cdl_report.zip,110.89724922180176,2025-12-23 18:47:09
10057310,California,Santa_Clara_a,10057310_Santa_Clara_a_California_expanded_cel_cdl_report.zip,146.58112812042236,2025-12-23 18:20:59
10057310,California,Santa_Clara_a,10057310_Santa_Clara_a_California_pin_report.tsv.gz,662.9925765991211,2025-12-23 18:21:39
10057309,California,Santa_Clara_b,10057309_Santa_Clara_b_California_pin_report.tsv.gz,663.0838174819946,2025-12-23 18:21:30
