state_fips,placefp,city_name,area_m2_parks,area_m2_parkserve,area_m2_osm,area_m2_indoor,date
31,08010,Carroll,0.0,0.0,0.0,0.0,2025-12-07
31,39135,Pilger,7383.941356272694,0.0,7383.941356272694,0.0,2025-12-07
31,03810,Belgrade,0.0,0.0,0.0,0.0,2025-12-07
31,16165,Eustis,20643.33294219822,0.0,20643.33294219822,0.0,2025-12-07
31,00625,Alda,26840.744249635878,26840.74424963587,3659.6156137468965,0.0,2025-12-07
31,20995,Hardy,0.0,0.0,0.0,0.0,2025-12-07
31,38610,Paxton,17768.914543439143,0.0,17768.914543439147,0.0,2025-12-07
31,00415,Ainsworth,142860.99763965944,0.0,142860.99763965953,0.0,2025-12-07
31,29050,Long Pine,5606.339875880855,0.0,5606.339875880854,0.0,2025-12-07
31,03530,Beaver Crossing,0.0,0.0,0.0,0.0,2025-12-07
31,07625,Cairo,44435.37872807306,0.0,44435.37872807306,0.0,2025-12-07
31,32830,Morrill,5460.13271803759,0.0,5460.13271803759,0.0,2025-12-07
31,51070,Wakefield,67216.36955726641,0.0,67216.36955726643,0.0,2025-12-07
31,13435,Dorchester,8206.1858433709,0.0,8206.1858433709,0.0,2025-12-07
31,26175,Lamar,0.0,0.0,0.0,0.0,2025-12-07
31,47815,Superior,16819.879914183522,0.0,16553.213429501506,266.6664846820191,2025-12-07
31,35560,Obert,0.0,0.0,0.0,0.0,2025-12-07
31,10985,Cowles,0.0,0.0,0.0,0.0,2025-12-07
31,39380,Pleasant Dale,9554.369278708728,0.0,9554.369278708728,0.0,2025-12-07
31,26350,Laurel,222425.17112351753,0.0,222425.17112351753,0.0,2025-12-07
31,33880,Nelson,10448.537222577585,0.0,10448.537222577585,0.0,2025-12-07
31,53905,Wynot,9556.21194119614,0.0,9556.211941196141,0.0,2025-12-07
31,40675,Randolph,102224.4365815718,0.0,102224.43658157185,0.0,2025-12-07
31,12420,Dawson,0.0,0.0,0.0,0.0,2025-12-07
31,16655,Falls City,227446.75678191567,196847.53177787666,213860.08429462614,0.0,2025-12-07
31,23445,Humboldt,126586.37116320449,0.0,126586.37116320446,0.0,2025-12-07
31,05490,Bloomington,0.0,0.0,0.0,0.0,2025-12-07
31,42670,Rulo,0.0,0.0,0.0,0.0,2025-12-07
31,47360,Strang,1175.5172338645948,0.0,1175.5172338645948,0.0,2025-12-07
31,22430,Hildreth,30092.381801116993,0.0,30092.381801116993,0.0,2025-12-07
31,25475,Kimball,85580.89445280122,0.0,85580.8944528012,0.0,2025-12-07
31,11055,Crab Orchard,0.0,0.0,0.0,0.0,2025-12-07
31,49005,Tobias,218.8535769872211,0.0,218.8535769872211,0.0,2025-12-07
31,32550,Monowi,0.0,0.0,0.0,0.0,2025-12-07
31,47150,Sterling,28702.41135534408,0.0,28702.41135534408,0.0,2025-12-07
31,32585,Monroe,0.0,0.0,0.0,0.0,2025-12-07
31,20365,Guide Rock,24887.034769809947,0.0,24887.03476980995,0.0,2025-12-07
31,05140,Bladen,0.0,0.0,0.0,0.0,2025-12-07
31,23410,Hubbell,0.0,0.0,0.0,0.0,2025-12-07
