state_fips,placefp,city_name,area_m2_parks,area_m2_parkserve,area_m2_osm,area_m2_indoor,date
29,06148,Blackwater,0.0,0.0,0.0,0.0,2025-12-07
29,78028,Weatherby,0.0,0.0,0.0,0.0,2025-12-07
29,01054,Amity,0.0,0.0,0.0,0.0,2025-12-07
29,52328,Newtown,5625.737748848637,0.0,5625.737748848637,0.0,2025-12-07
29,17074,Crane,17294.27371643913,0.0,17294.27371643913,0.0,2025-12-07
29,24120,Fidelity,0.0,0.0,0.0,0.0,2025-12-07
29,54038,Odessa,299150.57304350915,266365.2965274866,293389.46670853475,0.0,2025-12-07
29,55478,Otterville,9070.076160086726,0.0,9070.076160086728,0.0,2025-12-07
29,16115,Coney Island,0.0,0.0,0.0,0.0,2025-12-07
29,23698,Farley,6938.603639083654,0.0,6938.603639083654,0.0,2025-12-07
29,34210,Iatan,0.0,0.0,0.0,0.0,2025-12-07
29,26254,Galena,12973.652280117021,0.0,12973.652280117021,0.0,2025-12-07
29,53174,Northmoor,1192.079868788274,43.569371980646316,993.9453021094256,154.56519469820228,2025-12-07
29,18946,De Kalb,2676.211357828227,0.0,2676.211357828227,0.0,2025-12-07
29,16984,Cowgill,0.0,0.0,0.0,0.0,2025-12-07
29,28360,Granger,0.0,0.0,0.0,0.0,2025-12-07
29,73852,Trimble,3201.8518761721944,0.0,3201.8518761721944,0.0,2025-12-07
29,10450,Calhoun,0.0,0.0,0.0,0.0,2025-12-07
29,74473,Umber View Heights,0.0,0.0,0.0,0.0,2025-12-07
29,78370,Wellston,39868.36006212744,17700.448182431523,34049.52330184906,0.0,2025-12-07
29,06526,Blue Eye,16331.698487993614,0.0,16331.698487993617,0.0,2025-12-07
29,38792,Kingdom City,0.0,0.0,0.0,0.0,2025-12-07
29,19018,Dellwood,133304.8802177615,132582.7186235445,57163.91245422215,0.0,2025-12-07
29,13006,Chain of Rocks,0.0,0.0,0.0,0.0,2025-12-07
29,55424,Osgood,0.0,0.0,0.0,0.0,2025-12-07
29,74014,Truxton,0.0,0.0,0.0,0.0,2025-12-07
29,14662,Clearmont,7101.383050445662,0.0,7101.383050445662,0.0,2025-12-07
29,19270,Des Peres,305104.6404777224,291331.43201768596,279024.6247065478,0.0,2025-12-07
29,47486,Mercer,39897.79439185292,0.0,39897.79439185293,0.0,2025-12-07
29,73816,Trenton,180163.64926745807,130566.57891074242,171745.5942190024,0.0,2025-12-07
29,08038,Braymer,0.0,0.0,0.0,0.0,2025-12-07
29,73690,Tracy,14607.178232568907,14226.668190474886,12689.847502557586,0.0,2025-12-07
29,27028,Gilliam,0.0,0.0,0.0,0.0,2025-12-07
29,79756,Wilbur Park,0.0,0.0,0.0,0.0,2025-12-07
29,17668,Cuba,401750.6793239351,277378.84182539704,386017.2497046843,0.0,2025-12-07
29,62030,Ritchey,0.0,0.0,0.0,0.0,2025-12-07
29,78622,Westboro,8240.821231775755,0.0,8240.821231775755,0.0,2025-12-07
29,32266,Hillsdale,0.0,0.0,0.0,0.0,2025-12-07
29,54686,Olympian Village,0.0,0.0,0.0,0.0,2025-12-07
29,18658,Dearborn,34854.40498124543,0.0,34854.40498124543,0.0,2025-12-07
29,77182,Warson Woods,25584.608514794745,9512.795707301711,24303.8184164451,0.0,2025-12-07
29,22951,Evergreen,0.0,0.0,0.0,0.0,2025-12-07
29,56900,Penermon,0.0,0.0,0.0,0.0,2025-12-07
29,39764,La Grange,7126.875825068913,0.0,7126.875825068913,0.0,2025-12-07
29,52796,Normandy,738735.6889573449,673375.1737036317,556745.3258433152,0.0,2025-12-07
