state_fips,placefp,city_name,area_m2_parks,area_m2_parkserve,area_m2_osm,area_m2_indoor,date
27,49030,Ostrander,0.0,0.0,0.0,0.0,2025-12-06
27,23120,Garfield,11363.743358349477,0.0,11363.743358349477,0.0,2025-12-06
27,36818,Lewisville,23259.911620594325,0.0,23259.911620594325,0.0,2025-12-06
27,04762,Belgrade,34093.29666861339,0.0,34093.29666861339,0.0,2025-12-06
27,00622,Albany,242827.293760888,183065.4483474402,205312.1188009957,0.0,2025-12-06
27,19898,Evansville,21834.445972835092,0.0,21834.445972835092,0.0,2025-12-06
27,72328,Zumbrota,341860.2591926107,233642.88914626354,305881.69034951,0.0,2025-12-06
27,57040,St. James,133891.77793329564,105842.98719576641,99996.15318950651,0.0,2025-12-06
27,06058,Birchwood Village,34774.4035216496,27926.646253921223,32161.22782759911,0.0,2025-12-06
27,07336,Brandon,32589.14331363536,0.0,32589.14331363535,0.0,2025-12-06
27,40346,Mapleview,26846.70998277236,12883.5950255287,26557.572947673827,0.0,2025-12-06
27,56554,Sabin,23941.611956731133,0.0,23941.611956731133,0.0,2025-12-06
27,18368,Eitzen,8677.693996027232,0.0,8677.693996027232,0.0,2025-12-06
27,11566,Claremont,32197.36784875705,0.0,32197.367848757058,0.0,2025-12-06
27,30230,Houston,83292.34041939452,0.0,83292.3404193945,0.0,2025-12-06
27,15994,Dodge Center,173358.53062292238,135801.47716866064,157670.2615083665,0.0,2025-12-06
27,15616,Dellwood,5352.697103619243,524.9183064220713,5041.66242873163,0.0,2025-12-06
27,69304,West Concord,28383.806820896185,0.0,28383.806820896185,0.0,2025-12-06
27,38654,Lyle,22661.15076061982,0.0,22661.150760619825,0.0,2025-12-06
27,70492,Willow River,35285.2501181212,0.0,35285.25011812119,0.0,2025-12-06
27,63022,Storden,17257.56109698876,0.0,17257.56109698876,0.0,2025-12-06
27,67972,Wanamingo,50745.98109025083,0.0,50745.981090250825,0.0,2025-12-06
27,44422,Motley,13322.413513363335,0.0,13322.413513363335,0.0,2025-12-06
27,25010,Grand Meadow,27335.72081049453,0.0,27097.91814034134,237.80267015319265,2025-12-06
27,47914,Oak Park Heights,956382.9170334422,555325.2176243871,760819.6111824543,0.0,2025-12-06
27,45106,Nelson,16661.45291032934,0.0,16661.45291032934,0.0,2025-12-06
27,45376,New Auburn,0.0,0.0,0.0,0.0,2025-12-06
27,08164,Brownsdale,14227.14703226736,0.0,14227.14703226736,0.0,2025-12-06
27,28430,Hendricks,60197.28794055365,0.0,60197.28794055364,0.0,2025-12-06
27,23498,Georgetown,2805.165561031118,0.0,2805.165561031118,0.0,2025-12-06
27,71122,Winthrop,89824.21885616984,0.0,89824.21885616984,0.0,2025-12-06
27,29510,Hokah,11384.5320848641,0.0,11384.5320848641,0.0,2025-12-06
27,01972,Arco,0.0,0.0,0.0,0.0,2025-12-06
27,09226,Caledonia,152235.99345704803,98082.76336858241,102673.2771510061,0.0,2025-12-06
27,66046,Tyler,54824.52213345706,0.0,54824.52213345706,0.0,2025-12-06
27,52756,Quamba,10073.151274178128,0.0,10073.151274178128,0.0,2025-12-06
27,44044,Mora,188841.1941660857,71686.38886290444,156158.06428728922,0.0,2025-12-06
27,24398,Goodhue,109397.71529379455,0.0,109397.71529379455,0.0,2025-12-06
27,61402,South Haven,5497.802578932193,0.0,5497.802578932193,0.0,2025-12-06
27,51064,Pine City,188705.76070494193,130075.04382098245,132797.53497037233,0.0,2025-12-06
27,34100,Lake Benton,1077439.006025084,0.0,1077439.0060250838,0.0,2025-12-06
27,03682,Barrett,44971.70451531605,0.0,44971.70451531605,0.0,2025-12-06
27,15184,Deer Creek,9481.187639348738,0.0,9481.187639348738,0.0,2025-12-06
27,39230,Madelia,69937.45294367676,0.0,69702.35766317707,235.09528049967827,2025-12-06
27,66388,Urbank,0.0,0.0,0.0,0.0,2025-12-06
27,48166,Ogilvie,27576.700316518214,0.0,27576.700316518214,0.0,2025-12-06
27,21608,Forada,7007.9055501189505,0.0,7007.9055501189505,0.0,2025-12-06
27,11800,Clearwater,134326.94276649816,0.0,134128.76743375874,198.17533273942166,2025-12-06
27,24470,Goodridge,11472.487703591409,0.0,11472.48770359141,0.0,2025-12-06
27,43810,Montrose,315168.4441041251,312610.95353809395,13651.995177620387,0.0,2025-12-06
27,06580,Blooming Prairie,130968.98112129528,0.0,130968.98112129528,0.0,2025-12-06
27,61006,Sobieski,0.0,0.0,0.0,0.0,2025-12-06
27,53080,Randall,24476.36625375792,0.0,24476.366253757922,0.0,2025-12-06
27,41210,Maynard,38914.49400404461,0.0,38914.49400404461,0.0,2025-12-06
27,52450,Preston,269061.3421398798,0.0,269061.3421398799,0.0,2025-12-06
27,63220,Sturgeon Lake,0.0,0.0,0.0,0.0,2025-12-06
27,15346,Deerwood,30639.676838978485,25627.402778839656,14524.301146932703,0.0,2025-12-06
27,45430,New Brighton,2626120.0523160715,2342867.9467568556,2060095.134521076,4242.912512753885,2025-12-06
27,67216,Vining,6226.409191955812,0.0,6226.409191955812,0.0,2025-12-06
27,41372,Meadowlands,13046.055610526137,0.0,13046.055610526137,0.0,2025-12-06
27,71140,Winton,891.6831940246899,0.0,891.6831940246899,0.0,2025-12-06
27,26666,Hamburg,70930.22905947629,0.0,70930.2290594763,0.0,2025-12-06
27,23300,Gaylord,167902.85278352918,0.0,167761.6480340796,141.20474944956686,2025-12-06
27,43720,Montevideo,452688.26308658696,392094.95136753103,219987.36992379295,227.98285440205663,2025-12-06
27,68548,Watertown,532937.3017255183,478073.6381591246,197382.77029376657,0.0,2025-12-06
27,55600,Rose Creek,47343.56507118188,0.0,47343.565071181874,0.0,2025-12-06
27,09964,Carlos,18640.179926446835,18640.17992644683,10930.690477184013,0.0,2025-12-06
27,54934,Rock Creek,900.4218634486269,0.0,900.421863448627,0.0,2025-12-06
27,11872,Cleveland,43993.630345777936,0.0,43993.63034577794,0.0,2025-12-06
27,41462,Medicine Lake,19433.740191828307,13959.012825652366,19433.740191828307,0.0,2025-12-06
