state_fips,placefp,city_name,area_m2_parks,area_m2_parkserve,area_m2_osm,date
13,60004,Pembroke,0.0,0.0,0.0,2025-11-08
13,18000,Colquitt,143562.33282445802,0.0,143562.33282445802,2025-11-08
13,37396,Hawkinsville,38610.715377565684,35875.214660460624,22547.323634443535,2025-11-08
13,32916,Girard,0.0,0.0,0.0,2025-11-08
13,79416,Vidette,0.0,0.0,0.0,2025-11-08
13,08928,Blue Ridge,92260.03019583707,0.0,92260.03019583707,2025-11-08
13,04840,Baconton,36304.01554608986,0.0,36304.01554608986,2025-11-08
13,10944,Brookhaven,1580576.430192177,1252416.1044048695,954386.8282058693,2025-11-08
13,11000,Brooklet,50521.15719147143,0.0,50521.15719147143,2025-11-08
13,62216,Portal,29840.16078601282,0.0,29840.16078601282,2025-11-08
13,62496,Poulan,64776.7656205606,52434.650687152534,61072.266540645156,2025-11-08
13,75188,Sylvester,244755.58561245503,135549.25283492726,139028.4418269103,2025-11-08
13,80676,Warwick,453.3205376853043,0.0,453.3205376853043,2025-11-08
13,48848,McIntyre,60346.87732934035,0.0,60346.87732934035,2025-11-08
13,64876,Reynolds,43910.58267663113,0.0,43910.58267663113,2025-11-08
13,26156,Echols County,21389.297284780077,0.0,21389.297284780077,2025-11-08
13,47952,Lumber City,6772.506533703357,0.0,6772.506533703357,2025-11-08
13,51408,Milan,6160.039552507818,0.0,6160.039552507818,2025-11-08
13,68600,Santa Claus,18917.955802785145,0.0,18917.955802785145,2025-11-08
13,53032,Morven,0.0,0.0,0.0,2025-11-08
13,63224,Quitman,101691.90417610276,82648.35907782167,42771.26726225719,2025-11-08
13,79948,Waleska,16573.96266127151,0.0,16573.96266127151,2025-11-08
13,15552,Chattahoochee Hills,4879001.190454408,4656147.496123121,3803399.153571373,2025-11-08
13,82972,Willacoochee,0.0,0.0,0.0,2025-11-08
13,59808,Pearson,21880.33119194462,0.0,21880.33119194462,2025-11-08
13,21744,Dasher,19689.35771927232,0.0,19689.35771927232,2025-11-08
13,08844,Bloomingdale,655.2916723943296,0.0,655.2916723943296,2025-11-08
13,80788,Watkinsville,741638.0045897097,98779.73827768123,737512.2705204359,2025-11-08
13,00184,Abbeville,13941.75079771757,0.0,13941.75079771757,2025-11-08
13,44592,Lakeland,186938.10494211962,179970.54836815412,30523.054107025644,2025-11-08
13,83952,Woodland,0.0,0.0,0.0,2025-11-08
13,39244,Hogansville,76538.75332659969,0.0,76538.75332659969,2025-11-08
13,77372,Trenton,60252.04996462643,31608.73014514732,49250.592809605616,2025-11-08
13,36276,Hampton,483975.0752124201,199132.6000235575,478369.7165661667,2025-11-08
13,15648,Chauncey,19162.277309196914,0.0,19162.277309196914,2025-11-08
