state_fips,placefp,city_name,area_m2_parks,area_m2_parkserve,area_m2_osm,date
20,20350,Elkhart,48445.973385497935,0.0,48445.973385497935,2025-11-08
20,60900,Rolla,6938.051937903152,0.0,6938.051937903152,2025-11-08
20,43150,Lucas,9892.751400355239,0.0,9892.751400355239,2025-11-08
20,16675,Cullison,0.0,0.0,0.0,2025-11-08
20,34625,Iuka,7580.404570930752,0.0,7580.404570930752,2025-11-08
20,57625,Pratt,682002.8872932028,629846.4866604438,612004.6898052327,2025-11-08
20,35600,Johnson City,66060.80524432017,0.0,66060.80524432017,2025-11-08
20,44375,Manter,2009.8585004131137,0.0,2009.8585004131137,2025-11-08
20,04400,Basehor,292685.0731182968,204342.3658328925,290905.8104486334,2025-11-08
20,19600,Easton,16479.421740921538,0.0,16479.421740921538,2025-11-08
20,79675,Wilson,58399.04564404055,0.0,58399.04564404055,2025-11-08
20,04625,Baxter Springs,261826.40908882103,229879.11163668736,46731.04631575283,2025-11-08
20,37325,Kismet,8616.244086859484,0.0,8616.244086859484,2025-11-08
20,00825,Albert,3876.4799219337583,0.0,3876.4799219337583,2025-11-08
20,13425,Claflin,10226.216127875621,0.0,10226.216127875621,2025-11-08
20,20425,Ellinwood,89908.31964589504,0.0,89908.31964589504,2025-11-08
20,28300,Great Bend,801214.5104742855,705172.5736046733,716061.8694394527,2025-11-08
20,27200,Grainfield,10000.496811936533,0.0,10000.496811936533,2025-11-08
20,33500,Hunnewell,0.0,0.0,0.0,2025-11-08
20,66650,South Haven,8973.863525631143,0.0,8973.863525631143,2025-11-08
20,26200,Geuda Springs,1963.5973587860574,0.0,1963.5973587860574,2025-11-08
20,50750,Niotaze,0.0,0.0,0.0,2025-11-08
20,63750,Sedan,25174.699950929808,0.0,25174.699950929808,2025-11-08
20,49950,Netawaka,6721.73585149687,0.0,6721.73585149687,2025-11-08
20,43250,Luray,0.0,0.0,0.0,2025-11-08
20,61825,Russell,570940.0463974336,205315.26540641754,534517.1294024592,2025-11-08
20,08675,Brownell,0.0,0.0,0.0,2025-11-08
20,57725,Princeton,14747.221845006297,0.0,14747.221845006297,2025-11-08
20,44500,Maple Hill,41726.78135004289,0.0,41726.78135004289,2025-11-08
20,02375,Arma,30995.720218333678,0.0,30995.720218333678,2025-11-08
20,12825,Cherokee,18683.554699866167,0.0,18683.554699866167,2025-11-08
20,56025,Pittsburg,1148701.1916229932,443677.26007397095,1129653.729723021,2025-11-08
20,32575,Holcomb,98013.49701642815,0.0,98013.49701642815,2025-11-08
20,19875,Edmond,0.0,0.0,0.0,2025-11-08
20,71050,Toronto,26682.68031188564,0.0,26682.68031188564,2025-11-08
20,80700,Yates Center,36557.12260126646,0.0,36557.12260126646,2025-11-08
20,26725,Goddard,243472.6361930518,70521.8777546738,219424.2853915248,2025-11-08
20,31600,Hesston,311416.3234948198,241693.10988950438,140372.63902984996,2025-11-08
