state_fips,placefp,city_name,area_m2_parks,area_m2_parkserve,area_m2_osm,date
05,18880,Diamondhead,123393.06344925014,0.0,123393.06344925014,2025-11-08
05,67520,Subiaco,20248.980280772754,0.0,20248.980280772754,2025-11-08
05,11830,Carthage,0.0,0.0,0.0,2025-11-08
05,22660,Fairfield Bay,71005.25345098296,0.0,71005.25345098296,2025-11-08
05,17290,Damascus,4330.654851832246,0.0,4330.654851832246,2025-11-08
05,14260,Clinton,201511.41485664228,0.0,201511.41485664228,2025-11-08
05,06730,Black Springs,0.0,0.0,0.0,2025-11-08
05,26110,Gateway,48703.93038604449,0.0,48703.93038604449,2025-11-08
05,54200,Pea Ridge,82004.48482544218,51992.76810930057,77275.01830111306,2025-11-08
05,12820,Centerton,335267.0976864449,84463.66801225524,331631.39951586374,2025-11-08
05,12340,Cave Springs,1992.2798322361948,298.61320246876835,1913.2246626925496,2025-11-08
05,21430,Elm Springs,24631.500492071904,24422.243720867787,7318.154898648005,2025-11-08
05,68660,Taylor,3747.9316093895327,0.0,3747.9316093895327,2025-11-08
05,05320,Bentonville,8189215.545186739,3635021.3068679655,7322560.48684269,2025-11-08
05,09460,Bryant,1352834.0337726166,898223.7473750964,1244124.279204153,2025-11-08
05,75500,Wickes,85542.43037486158,0.0,85542.43037486158,2025-11-08
05,33370,Horseshoe Bend,635.5999879000399,0.0,635.5999879000399,2025-11-08
05,02470,Ash Flat,83613.46575047591,0.0,83613.46575047591,2025-11-08
05,27310,Glenwood,0.0,0.0,0.0,2025-11-08
05,39010,Leachville,618.875527029787,0.0,618.875527029787,2025-11-08
05,52580,Osceola,133143.9878958616,70731.72592415265,119438.33408031508,2025-11-08
05,71900,Victoria,0.0,0.0,0.0,2025-11-08
05,75920,Wilson,38474.417211047425,0.0,38474.417211047425,2025-11-08
05,24640,Fouke,22262.420930371034,0.0,22262.420930371034,2025-11-08
05,00940,Allport,0.0,0.0,0.0,2025-11-08
05,02860,Austin,0.0,0.0,0.0,2025-11-08
05,21730,England,74176.78354684298,39514.52665584786,34662.256890995115,2025-11-08
05,33820,Humnoke,0.0,0.0,0.0,2025-11-08
05,75740,Williford,0.0,0.0,0.0,2025-11-08
05,43100,McNeil,0.0,0.0,0.0,2025-11-08
05,71390,Valley Springs,17712.777450400066,0.0,17712.777450400066,2025-11-08
05,62240,Salesville,0.0,0.0,0.0,2025-11-08
05,72230,Wabbaseka,10931.484334786179,0.0,10931.484334786179,2025-11-08
05,72380,Waldron,236924.9307421382,137732.92228967627,214834.26133977235,2025-11-08
05,20200,Dyer,18328.96303516215,0.0,18328.96303516215,2025-11-08
05,49820,Nimmons,0.0,0.0,0.0,2025-11-08
05,55130,Piggott,257947.04303845915,249764.15993056085,234011.42311208413,2025-11-08
05,00250,Adona,63131.54397911363,0.0,63131.54397911363,2025-11-08
05,54650,Perry,0.0,0.0,0.0,2025-11-08
05,47300,Mountainburg,43720.52259935046,0.0,43720.52259935046,2025-11-08
05,25900,Garner,0.0,0.0,0.0,2025-11-08
05,18790,DeWitt,249718.7306322785,235628.94719393313,178785.3549648844,2025-11-08
05,33850,Humphrey,3050.1583090969652,0.0,3050.1583090969652,2025-11-08
05,28810,Greers Ferry,109718.76869275775,0.0,109718.76869275775,2025-11-08
