state_fips,placefp,city_name,area_m2_parks,area_m2_parkserve,area_m2_osm,date
04,20960,Eagar,55440.98356177319,15294.271738713964,40146.711823059224,2025-11-08
04,62350,St. Johns,208605.71305194468,145488.01554252033,107676.7597700967,2025-11-08
04,51810,Page,344562.0540169992,268590.53100141016,191638.3645406331,2025-11-08
04,65350,Sedona,553105.1531927928,484495.42382167676,427669.9002265564,2025-11-08
04,83160,Williams,812308.0763907622,757249.7262787475,76425.6812631206,2025-11-08
04,54050,Peoria,3764737.728031514,1953298.346616794,3304414.6579345767,2025-11-08
04,09690,Camp Verde,166068.88799692423,69131.09472615554,128737.29213629843,2025-11-08
04,14380,Clifton,129324.06685012832,63315.18506203504,111383.91819094196,2025-11-08
04,20750,Duncan,28813.683470306314,0.0,28813.683470306314,2025-11-08
04,28030,Globe,1094628.411800834,1003573.3753642724,179307.59885496073,2025-11-08
04,62000,Safford,2700822.2615846586,2614103.93275551,2678401.6793094673,2025-11-08
04,73420,Thatcher,177178.7290990603,74372.05206044305,166857.44373812404,2025-11-08
04,58150,Queen Creek,4050152.199147908,2017333.921729732,2955088.57357322,2025-11-08
04,68990,Springerville,11262.67021974072,11262.670219740721,3727.617206924913,2025-11-08
04,23620,Flagstaff,3069251.533104517,2600413.5519759003,2283884.71372046,2025-11-08
04,25720,Fredonia,48998.159304500005,0.0,48998.159304500005,2025-11-08
04,55560,Pima,166150.55196799137,13175.410291045082,163544.6085670886,2025-11-08
04,53070,Parker,51684.411543852126,23227.279100341388,50171.540071347044,2025-11-08
04,58010,Quartzsite,97431.29794278585,64956.99302478238,93782.23021183317,2025-11-08
04,10530,Casa Grande,5354097.194011678,4785684.683751785,1192490.2922399754,2025-11-08
04,23760,Florence,2307616.435435798,116475.59304763105,2218393.68103334,2025-11-08
04,22360,Eloy,235325.1385305671,144855.255953339,146494.56675257185,2025-11-08
04,08220,Bullhead City,2214819.9643926793,1064561.1535180418,2178118.1502061407,2025-11-08
04,14870,Colorado City,65119.773591061596,59390.590439066546,65060.5231709415,2025-11-08
04,37620,Kingman,2860562.902505406,500875.0802763834,2836484.2642660346,2025-11-08
04,15500,Coolidge,380866.6802272942,149299.18973246467,335419.1042493164,2025-11-08
04,44270,Marana,12948642.303644044,11349383.77536346,2446838.132652405,2025-11-08
04,77000,Tucson,31267706.29419104,26627235.64305645,16096429.134139879,2025-11-08
04,51600,Oro Valley,2415279.1811080347,1854697.8249240522,2180356.0438791863,2025-11-08
04,62140,Sahuarita,1177992.6820768947,146003.16488585097,1176288.8634419022,2025-11-08
04,68850,South Tucson,126296.22557636804,44203.48382981794,93270.85078669095,2025-11-08
04,34120,Huachuca City,61982.83780135899,0.0,61982.83780135899,2025-11-08
04,04720,Avondale,41617704.59620569,40607139.165697664,1549234.2002220126,2025-11-08
04,07940,Buckeye,3342273.2477551433,98945.7493931519,3337439.952206287,2025-11-08
04,12000,Chandler,12182439.400186144,6533430.758049403,10149001.181452513,2025-11-08
04,22220,El Mirage,1299284.009899099,1173444.3481442453,411101.06125373894,2025-11-08
04,25300,Fountain Hills,665266.3885197482,184484.2549049875,647139.1569721231,2025-11-08
04,27820,Glendale,5981730.24008876,4529389.827809178,4783423.40236118,2025-11-08
04,37200,Kearny,72190.81627618137,0.0,72190.81627618137,2025-11-08
04,43990,Mammoth,3694.013748858399,0.0,3694.013748858399,2025-11-08
04,44410,Maricopa,1540191.5950125644,693740.8665966879,1413094.1869562669,2025-11-08
04,12840,Chino Valley,901323.8347940317,329624.377967629,764394.9684629823,2025-11-08
04,13890,Clarkdale,52214.19880058909,26371.32112158409,50775.35020891977,2025-11-08
04,19145,Dewey-Humboldt,4697.504085622191,0.0,4697.504085622191,2025-11-08
04,57380,Prescott,7020264.815907242,6620932.16066456,5209300.0243658135,2025-11-08
04,74400,Tombstone,46385.95965005207,0.0,46385.95965005207,2025-11-08
04,83090,Willcox,371693.2298039256,162312.04996751196,348473.120174077,2025-11-08
04,39370,Lake Havasu City,4796409.146811548,4543554.559506652,974406.1189623625,2025-11-08
04,72420,Taylor,144900.48414032557,137843.44742549415,33814.01009224504,2025-11-08
04,55980,Pinetop-Lakeside,337940.48667041515,280475.7145045837,81368.42159514039,2025-11-08
04,66470,Show Low,1768239.1647847027,1658650.0731018076,363700.06232794054,2025-11-08
04,63470,San Luis,553233.5873428887,280999.0839215615,493417.2194294233,2025-11-08
04,81480,Wellton,113979.42420576634,0.0,113979.42420576634,2025-11-08
04,85540,Yuma,2098114.0923808822,980734.1695198645,1729460.2936743752,2025-11-08
04,05770,Benson,189348.28232716417,147605.5359554892,179625.1916446095,2025-11-08
04,06260,Bisbee,104360.66927111338,16366.609617673848,104019.22614352599,2025-11-08
04,20050,Douglas,315099.9015608098,227272.62814398168,226335.3471111665,2025-11-08
04,66820,Sierra Vista,3404897.054077012,2671693.810928999,1879136.4807881059,2025-11-08
04,67800,Snowflake,113440.7581906898,58923.995137579055,99218.29369949584,2025-11-08
04,33280,Holbrook,188249.14812912903,155415.33030449893,141756.73516842845,2025-11-08
04,83930,Winslow,4614272.545664433,118577.87689445537,4581572.342560876,2025-11-08
04,53700,Payson,633822.5036238488,500339.28687438567,626983.1390770889,2025-11-08
04,16410,Cottonwood,556219.8834581388,427411.90391802305,493340.48631716566,2025-11-08
04,57450,Prescott Valley,1229063.2048611501,1022712.6758419009,690416.5439395084,2025-11-08
04,49640,Nogales,368627.3904089235,219157.18193458975,251082.90509404865,2025-11-08
04,77490,Tusayan,0.0,0.0,0.0,2025-11-08
