geoid,statefp,countyfp,county_name,osm_area_m2,parkserve_area_m2,combined_area_m2,overlap_area_m2,date
11001,11,001,District of Columbia,24811539.544893462,0.0,22278014.85874884,2533524.686144624,2025-10-31
