state_fips,placefp,city_name,area_m2_parks,area_m2_parkserve,area_m2_osm,date
39,46844,Magnolia,0.0,0.0,0.0,2025-11-07
39,50834,Minerva,0.0,0.0,0.0,2025-11-07
39,04458,Beach City,0.0,0.0,0.0,2025-11-07
39,06908,Blanchester,0.0,0.0,0.0,2025-11-07
39,15406,Clarksville,0.0,0.0,0.0,2025-11-07
39,45542,Lynchburg,0.0,0.0,0.0,2025-11-07
39,49896,Midland,0.0,0.0,0.0,2025-11-07
39,55748,New Vienna,0.0,0.0,0.0,2025-11-07
39,69400,Sabina,0.0,0.0,0.0,2025-11-07
39,39340,Johnstown,0.0,0.0,0.0,2025-11-07
39,00450,Adelphi,0.0,0.0,0.0,2025-11-07
39,03604,Bainbridge,0.0,0.0,0.0,2025-11-07
39,15336,Clarksburg,0.0,0.0,0.0,2025-11-07
39,40376,Kingston,0.0,0.0,0.0,2025-11-07
39,42476,Leesburg,0.0,0.0,0.0,2025-11-07
39,53186,Mowrystown,0.0,0.0,0.0,2025-11-07
39,72578,Sinking Spring,0.0,0.0,0.0,2025-11-07
39,53816,Nellie,0.0,0.0,0.0,2025-11-07
39,63044,Plainfield,0.0,0.0,0.0,2025-11-07
39,81032,Warsaw,0.0,0.0,0.0,2025-11-07
39,83608,West Lafayette,0.0,0.0,0.0,2025-11-07
39,06194,Bettsville,0.0,0.0,0.0,2025-11-07
39,07286,Bloomville,0.0,0.0,0.0,2025-11-07
39,66320,Republic,0.0,0.0,0.0,2025-11-07
39,76778,Tiffin,0.0,0.0,0.0,2025-11-07
39,07930,Bowersville,0.0,0.0,0.0,2025-11-07
39,25914,Fairborn,0.0,0.0,0.0,2025-11-07
39,22456,Dover,0.0,0.0,0.0,2025-11-07
39,61056,Parral,0.0,0.0,0.0,2025-11-07
39,68742,Roswell,0.0,0.0,0.0,2025-11-07
39,09974,Buckland,0.0,0.0,0.0,2025-11-07
39,08859,Brinkhaven,0.0,0.0,0.0,2025-11-07
39,48090,Martinsburg,0.0,0.0,0.0,2025-11-07
39,44086,Lithopolis,0.0,0.0,0.0,2025-11-07
39,08532,Brice,0.0,0.0,0.0,2025-11-07
39,31304,Grandview Heights,0.0,0.0,0.0,2025-11-07
39,32606,Groveport,0.0,0.0,0.0,2025-11-07
39,44310,Lockbourne,0.0,0.0,0.0,2025-11-07
