state_fips,placefp,city_name,area_m2_parks,area_m2_parkserve,area_m2_osm,date
32,60600,Reno,0.0,0.0,0.0,2025-11-07
32,08500,Caliente,0.0,0.0,0.0,2025-11-07
32,23500,Ely,0.0,0.0,0.0,2025-11-07
32,84800,Winnemucca,0.0,0.0,0.0,2025-11-07
32,06500,Boulder City,0.0,0.0,0.0,2025-11-07
32,51800,North Las Vegas,0.0,0.0,0.0,2025-11-07
32,68400,Sparks,0.0,0.0,0.0,2025-11-07
32,46000,Mesquite,0.0,0.0,0.0,2025-11-07
32,08900,Carlin,0.0,0.0,0.0,2025-11-07
32,24100,Fallon,0.0,0.0,0.0,2025-11-07
32,24900,Fernley,0.0,0.0,0.0,2025-11-07
32,31900,Henderson,0.0,0.0,0.0,2025-11-07
32,40000,Las Vegas,0.0,0.0,0.0,2025-11-07
32,83000,Wells,0.0,0.0,0.0,2025-11-07
32,22500,Elko,0.0,0.0,0.0,2025-11-07
32,83730,West Wendover,0.0,0.0,0.0,2025-11-07
32,43000,Lovelock,0.0,0.0,0.0,2025-11-07
32,85400,Yerington,0.0,0.0,0.0,2025-11-07
32,09700,Carson City,0.0,0.0,0.0,2025-11-07
32,00500,Alamo,0.0,0.0,0.0,2025-11-07
32,03700,Austin,0.0,0.0,0.0,2025-11-07
32,05275,Bennett Springs,0.0,0.0,0.0,2025-11-07
32,10200,Carter Springs,0.0,0.0,0.0,2025-11-07
32,16300,Crescent Valley,0.0,0.0,0.0,2025-11-07
32,21520,East Valley,0.0,0.0,0.0,2025-11-07
32,25000,Fish Springs,0.0,0.0,0.0,2025-11-07
32,27300,Gerlach,0.0,0.0,0.0,2025-11-07
32,31300,Hawthorne,0.0,0.0,0.0,2025-11-07
32,44000,McDermitt,0.0,0.0,0.0,2025-11-07
32,44200,McGill,0.0,0.0,0.0,2025-11-07
32,46800,Mina,0.0,0.0,0.0,2025-11-07
32,48400,Montello,0.0,0.0,0.0,2025-11-07
32,49200,Mountain City,0.0,0.0,0.0,2025-11-07
32,49425,Mount Wilson,0.0,0.0,0.0,2025-11-07
32,50600,Nelson,0.0,0.0,0.0,2025-11-07
32,53000,Orovada,0.0,0.0,0.0,2025-11-07
32,58820,Rachel,0.0,0.0,0.0,2025-11-07
32,63450,Ruhenstroth,0.0,0.0,0.0,2025-11-07
32,65400,Schurz,0.0,0.0,0.0,2025-11-07
32,66800,Silver City,0.0,0.0,0.0,2025-11-07
32,68050,Smith Valley,0.0,0.0,0.0,2025-11-07
32,01000,Amargosa Valley,0.0,0.0,0.0,2025-11-07
32,04100,Baker,0.0,0.0,0.0,2025-11-07
32,04900,Battle Mountain,0.0,0.0,0.0,2025-11-07
32,05100,Beatty,0.0,0.0,0.0,2025-11-07
32,53800,Pahrump,0.0,0.0,0.0,2025-11-07
32,05125,Beaverdam,0.0,0.0,0.0,2025-11-07
32,54200,Panaca,0.0,0.0,0.0,2025-11-07
32,05700,Blue Diamond,0.0,0.0,0.0,2025-11-07
32,50400,Nellis AFB,0.0,0.0,0.0,2025-11-07
32,65600,Searchlight,0.0,0.0,0.0,2025-11-07
32,08100,Bunkerville,0.0,0.0,0.0,2025-11-07
32,08600,Cal-Nev-Ari,0.0,0.0,0.0,2025-11-07
32,49310,Mount Charleston,0.0,0.0,0.0,2025-11-07
32,14090,Cold Springs,0.0,0.0,0.0,2025-11-07
32,16700,Crystal Bay,0.0,0.0,0.0,2025-11-07
32,17500,Dayton,0.0,0.0,0.0,2025-11-07
32,67200,Silver Springs,0.0,0.0,0.0,2025-11-07
32,18500,Denio,0.0,0.0,0.0,2025-11-07
32,19800,Dry Valley,0.0,0.0,0.0,2025-11-07
32,20700,Dyer,0.0,0.0,0.0,2025-11-07
32,23900,Eureka,0.0,0.0,0.0,2025-11-07
32,27100,Genoa,0.0,0.0,0.0,2025-11-07
32,27900,Glenbrook,0.0,0.0,0.0,2025-11-07
32,42350,Logan Creek,0.0,0.0,0.0,2025-11-07
32,19150,Double Spring,0.0,0.0,0.0,2025-11-07
32,23700,Empire,0.0,0.0,0.0,2025-11-07
32,28860,Golden Valley,0.0,0.0,0.0,2025-11-07
32,67000,Silver Peak,0.0,0.0,0.0,2025-11-07
32,23770,Enterprise,0.0,0.0,0.0,2025-11-07
32,29500,Goodsprings,0.0,0.0,0.0,2025-11-07
32,35300,Indian Springs,0.0,0.0,0.0,2025-11-07
32,47840,Moapa Town,0.0,0.0,0.0,2025-11-07
32,47880,Moapa Valley,0.0,0.0,0.0,2025-11-07
32,64600,Sandy Valley,0.0,0.0,0.0,2025-11-07
32,24500,Fallon Station,0.0,0.0,0.0,2025-11-07
32,25490,Fort McDermitt,0.0,0.0,0.0,2025-11-07
32,25900,Gabbs,0.0,0.0,0.0,2025-11-07
32,63800,Ruth,0.0,0.0,0.0,2025-11-07
32,26300,Gardnerville,0.0,0.0,0.0,2025-11-07
32,26500,Gardnerville Ranchos,0.0,0.0,0.0,2025-11-07
32,28500,Golconda,0.0,0.0,0.0,2025-11-07
32,28900,Goldfield,0.0,0.0,0.0,2025-11-07
32,30220,Grass Valley,0.0,0.0,0.0,2025-11-07
32,39100,Lakeridge,0.0,0.0,0.0,2025-11-07
32,67600,Skyland,0.0,0.0,0.0,2025-11-07
32,32900,Hiko,0.0,0.0,0.0,2025-11-07
32,34100,Humboldt River Ranch,0.0,0.0,0.0,2025-11-07
32,34700,Imlay,0.0,0.0,0.0,2025-11-07
32,36500,Jackpot,0.0,0.0,0.0,2025-11-07
32,35100,Incline Village,0.0,0.0,0.0,2025-11-07
32,41800,Lemmon Valley,0.0,0.0,0.0,2025-11-07
32,35275,Indian Hills,0.0,0.0,0.0,2025-11-07
32,37190,Johnson Lane,0.0,0.0,0.0,2025-11-07
32,38000,Kingsbury,0.0,0.0,0.0,2025-11-07
32,36700,Jarbidge,0.0,0.0,0.0,2025-11-07
32,38100,Kingston,0.0,0.0,0.0,2025-11-07
32,39300,Lamoille,0.0,0.0,0.0,2025-11-07
32,41000,Laughlin,0.0,0.0,0.0,2025-11-07
32,54600,Paradise,0.0,0.0,0.0,2025-11-07
32,43400,Lund,0.0,0.0,0.0,2025-11-07
32,46400,Midas,0.0,0.0,0.0,2025-11-07
32,47000,Minden,0.0,0.0,0.0,2025-11-07
32,48000,Mogul,0.0,0.0,0.0,2025-11-07
32,51200,Nixon,0.0,0.0,0.0,2025-11-07
32,53200,Osino,0.0,0.0,0.0,2025-11-07
32,55400,Paradise Valley,0.0,0.0,0.0,2025-11-07
32,57400,Pioche,0.0,0.0,0.0,2025-11-07
32,58000,Preston,0.0,0.0,0.0,2025-11-07
32,53600,Owyhee,0.0,0.0,0.0,2025-11-07
32,62170,Round Hill Village,0.0,0.0,0.0,2025-11-07
32,64000,Ryndon,0.0,0.0,0.0,2025-11-07
32,68350,Spanish Springs,0.0,0.0,0.0,2025-11-07
32,68550,Spring Creek,0.0,0.0,0.0,2025-11-07
32,68585,Spring Valley,0.0,0.0,0.0,2025-11-07
32,68800,Stagecoach,0.0,0.0,0.0,2025-11-07
32,69200,Stateline,0.0,0.0,0.0,2025-11-07
32,70900,Summerlin South,0.0,0.0,0.0,2025-11-07
32,71400,Sunrise Manor,0.0,0.0,0.0,2025-11-07
32,71600,Sun Valley,0.0,0.0,0.0,2025-11-07
32,73600,Tonopah,0.0,0.0,0.0,2025-11-07
32,74200,Topaz Lake,0.0,0.0,0.0,2025-11-07
32,74400,Topaz Ranch Estates,0.0,0.0,0.0,2025-11-07
32,77200,Ursine,0.0,0.0,0.0,2025-11-07
32,78200,Valmy,0.0,0.0,0.0,2025-11-07
32,80000,Virginia City,0.0,0.0,0.0,2025-11-07
32,81100,Walker Lake,0.0,0.0,0.0,2025-11-07
32,83800,Whitney,0.0,0.0,0.0,2025-11-07
32,84600,Winchester,0.0,0.0,0.0,2025-11-07
32,86200,Zephyr Cove,0.0,0.0,0.0,2025-11-07
32,83900,Wildhorse,0.0,0.0,0.0,2025-11-07
32,68289,South Fork,0.0,0.0,0.0,2025-11-07
32,71800,Sutcliffe,0.0,0.0,0.0,2025-11-07
32,81000,Wadsworth,0.0,0.0,0.0,2025-11-07
32,76200,Tuscarora,0.0,0.0,0.0,2025-11-07
32,76400,Unionville,0.0,0.0,0.0,2025-11-07
32,79400,Verdi,0.0,0.0,0.0,2025-11-07
32,82250,Washoe Valley,0.0,0.0,0.0,2025-11-07
