state_fips,placefp,city_name,area_m2_parks,area_m2_parkserve,area_m2_osm,area_m2_indoor,date
20,20350,Elkhart,48445.97338599241,0.0,48445.9733859924,0.0,2025-12-01
20,60900,Rolla,6938.051937713092,0.0,6938.051937713092,0.0,2025-12-01
20,43150,Lucas,9892.751400160374,0.0,9892.751400160374,0.0,2025-12-01
20,16675,Cullison,0.0,0.0,0.0,0.0,2025-12-01
20,34625,Iuka,7580.404570902346,0.0,7580.404570902346,0.0,2025-12-01
20,57625,Pratt,685932.1311622731,629846.4866612087,612004.6907203061,3929.2429552457866,2025-12-01
20,35600,Johnson City,66060.8052444291,0.0,66060.8052444291,0.0,2025-12-01
20,44375,Manter,2009.85850028902,0.0,2009.85850028902,0.0,2025-12-01
20,04400,Basehor,292685.0728773994,204342.3658342509,290905.8102075323,0.0,2025-12-01
20,19600,Easton,16479.421566469893,0.0,16479.421566469893,0.0,2025-12-01
20,79675,Wilson,58399.045642213125,0.0,58399.0456422131,0.0,2025-12-01
20,04625,Baxter Springs,261826.40908963443,229879.11163764057,46731.04631561076,0.0,2025-12-01
20,37325,Kismet,8616.244086933046,0.0,8616.244086933046,0.0,2025-12-01
20,00825,Albert,3876.4799217493064,0.0,3876.4799217493064,0.0,2025-12-01
20,13425,Claflin,10226.216127956915,0.0,10226.216127956914,0.0,2025-12-01
20,20425,Ellinwood,89908.31964498636,0.0,89908.31964498636,0.0,2025-12-01
20,28300,Great Bend,801402.0225164967,705172.5736054883,716061.8930229297,187.48845627913062,2025-12-01
20,27200,Grainfield,10000.496812283649,0.0,10000.496812283649,0.0,2025-12-01
20,33500,Hunnewell,0.0,0.0,0.0,0.0,2025-12-01
20,66650,South Haven,8973.86352574062,0.0,8973.86352574062,0.0,2025-12-01
20,26200,Geuda Springs,1963.5973587701276,0.0,1963.5973587701276,0.0,2025-12-01
20,50750,Niotaze,0.0,0.0,0.0,0.0,2025-12-01
20,63750,Sedan,25174.699950410937,0.0,25174.699950410937,0.0,2025-12-01
20,49950,Netawaka,6721.7358514605185,0.0,6721.7358514605185,0.0,2025-12-01
20,43250,Luray,0.0,0.0,0.0,0.0,2025-12-01
20,61825,Russell,570941.272644279,205315.26540728318,534518.3556490799,0.0,2025-12-01
20,08675,Brownell,0.0,0.0,0.0,0.0,2025-12-01
20,57725,Princeton,14747.221844817015,0.0,14747.221844817015,0.0,2025-12-01
20,44500,Maple Hill,41726.781350089674,0.0,41726.781350089674,0.0,2025-12-01
20,02375,Arma,30995.720218259168,0.0,30995.720218259168,0.0,2025-12-01
20,12825,Cherokee,18683.554699772067,0.0,18683.554699772067,0.0,2025-12-01
20,56025,Pittsburg,1153900.3542025127,443677.26007304713,1129381.8649308428,5471.02737248467,2025-12-01
20,32575,Holcomb,98013.49701681775,0.0,98013.49701681774,0.0,2025-12-01
20,19875,Edmond,0.0,0.0,0.0,0.0,2025-12-01
20,71050,Toronto,26682.678143009678,0.0,26682.678143009674,0.0,2025-12-01
20,80700,Yates Center,36557.12260379385,0.0,36557.12260379385,0.0,2025-12-01
20,26725,Goddard,243472.64026950358,70521.8777551885,219424.28946710727,0.0,2025-12-01
20,31600,Hesston,312056.5066768009,241693.10988937505,140372.64038001542,640.1831604116451,2025-12-01
20,75200,Walton,26599.926955861825,0.0,26599.926955861833,0.0,2025-12-01
20,38400,Lane,3337.7437348058893,0.0,3337.7437348058893,0.0,2025-12-01
20,58525,Rantoul,6358.201872137191,0.0,6358.201872137191,0.0,2025-12-01
20,10675,Carlton,0.0,0.0,0.0,0.0,2025-12-01
20,28412,Greeley County unified government (balance),0.0,0.0,0.0,0.0,2025-12-01
20,03425,Aurora,6646.27629002799,0.0,6646.27629002799,0.0,2025-12-01
20,38325,Lancaster,0.0,0.0,0.0,0.0,2025-12-01
20,48450,Morrowville,8397.234848185155,0.0,8397.234848185155,0.0,2025-12-01
20,54200,Palmer,5862.918738585777,0.0,5862.918738585777,0.0,2025-12-01
20,75825,Washington,30406.786718818126,0.0,30406.786718818126,0.0,2025-12-01
20,15925,Council Grove,132520.64094103102,0.0,132520.64094103102,0.0,2025-12-01
20,19125,Dwight,0.0,0.0,0.0,0.0,2025-12-01
20,54575,Parkerville,15088.357851288709,0.0,15088.357851288709,0.0,2025-12-01
20,58300,Radium,0.0,0.0,0.0,0.0,2025-12-01
20,57100,Portis,3534.5228466517083,0.0,3534.5228466517083,0.0,2025-12-01
20,69850,Syracuse,32119.689868852478,0.0,32119.689868852478,0.0,2025-12-01
20,14900,Collyer,0.0,0.0,0.0,0.0,2025-12-01
20,74450,WaKeeney,129665.91221010975,0.0,129665.91221010976,0.0,2025-12-01
20,70357,The Highlands,0.0,0.0,0.0,0.0,2025-12-01
20,71975,Ulysses,95406.62010816183,48858.143558582604,46548.47654957924,0.0,2025-12-01
20,12775,Cheney,19753.62776675061,0.0,19753.62776675061,0.0,2025-12-01
20,13925,Clearwater,35396.085242949055,0.0,35396.085242949055,0.0,2025-12-01
20,15100,Colwich,400427.5501373112,0.0,400427.5501373112,0.0,2025-12-01
20,25375,Garden Plain,17468.55132194404,0.0,17468.551321944036,0.0,2025-12-01
