state_fips,placefp,city_name,area_m2_parks,area_m2_parkserve,area_m2_osm,area_m2_indoor,date
23,02795,Bangor,4879792.968361429,3919641.448538455,1814904.4938769317,5663.556905229884,2025-12-04
23,63590,Rockland,319604.32510539255,124936.18795942649,288068.7394397193,4421.459546789492,2025-12-04
23,10565,Caribou,379851.1248110815,29164.177254709288,374540.47315314814,0.0,2025-12-04
23,04860,Biddeford,1164581.8272413542,671470.1660696373,1130106.0257525293,0.0,2025-12-04
23,64675,Saco,756745.1034030804,442608.68330945435,416690.7401614877,1401.9903102413643,2025-12-04
23,65725,Sanford,587916.2179133072,371580.77673223696,364020.56046889105,513.935475601784,2025-12-04
23,27085,Gardiner,177013.80845256738,42334.667485123224,167926.26920714905,0.0,2025-12-04
23,82105,Westbrook,415240.5576996598,85126.39312040526,405005.5805681135,352.8608268619077,2025-12-04
23,09585,Calais,189989.68427836173,52790.388567508475,189695.92126092676,0.0,2025-12-04
23,02100,Augusta,1195034.8934888877,407646.88720719353,1185930.428694269,388.39292108127677,2025-12-04
23,30550,Hallowell,133979.53683513944,57965.08032314087,130453.80105761366,0.0,2025-12-04
23,80740,Waterville,1109087.2963564356,766822.4412335288,469231.14598389115,4477.535361920688,2025-12-04
23,55225,Old Town,248973.55234119712,182982.56557196024,91568.0929950418,0.0,2025-12-04
23,21730,Eastport,471601.6532520734,0.0,471601.6532520732,0.0,2025-12-04
23,06925,Brewer,365843.20977802936,211536.92986222013,301048.56646687794,0.0,2025-12-04
23,60825,Presque Isle,7074854.513215654,628905.5154320637,6708827.472675136,3559.9135846867093,2025-12-04
23,23200,Ellsworth,6914521.580776109,100333.67695434978,6855243.700798933,175.98630661858596,2025-12-04
23,38740,Lewiston,1075909.092529727,374847.27230880375,910478.9578514706,4526.307809247169,2025-12-04
23,03355,Bath,479130.2888304796,120813.18810850661,472255.3709086108,0.0,2025-12-04
23,03950,Belfast,559551.8343485778,94868.54682012636,549998.6130335317,0.0,2025-12-04
23,60545,Portland,4830826.07499919,4028258.9528221916,2536358.20103681,9014.876993450478,2025-12-04
23,71990,South Portland,1281484.718336415,885126.4385694899,1233414.44365073,226.03600652379382,2025-12-04
23,02060,Auburn,2219829.995621939,368798.84677730943,2160963.8418639544,150.16415699063486,2025-12-04
23,00695,Alfred,8902.837881746824,0.0,8902.837881746822,0.0,2025-12-04
23,01360,Anson,3232.3710341049805,0.0,3232.3710341049805,0.0,2025-12-04
23,01675,Ashland,22621.831682654,0.0,22621.831682653996,0.0,2025-12-04
23,02830,Bar Harbor,118317.01823065578,52121.20092817099,116870.77483142272,0.0,2025-12-04
23,04685,Berwick,51907.354912796516,36632.68083701527,49626.96883060718,166.9469773386544,2025-12-04
23,04790,Bethel,122177.94023630567,0.0,122177.94023630569,0.0,2025-12-04
23,04965,Bingham,32190.38455837338,0.0,32190.38455837338,0.0,2025-12-04
23,05350,Blaine,0.0,0.0,0.0,0.0,2025-12-04
23,05665,Blue Hill,260671.17149996627,0.0,258715.2396005008,1955.9318994655741,2025-12-04
23,06085,Boothbay Harbor,9769.081886668399,0.0,9457.066501382506,312.01538528589487,2025-12-04
23,06330,Bowdoinham,98460.08176733507,0.0,98460.08176733507,0.0,2025-12-04
23,06645,Bradley,3084.2696459936456,3084.2696459936456,0.0,0.0,2025-12-04
23,07135,Bridgton,333693.0870573388,0.0,333046.6081779546,646.4788793840514,2025-12-04
23,08360,Brownville Junction,0.0,0.0,0.0,0.0,2025-12-04
23,08395,Brunswick,1938080.703625397,858990.7305008622,1460807.4050184935,6331.516931137352,2025-12-04
